iat,frame_size,src_mac_known,payload_entropy
0.003473043441772461,60,True,-0.0
0.005357980728149414,60,True,-0.0
0.0028350353240966797,60,True,-0.0
0.006527900695800781,60,True,-0.0
0.0016710758209228516,60,True,-0.0
0.0041921138763427734,60,True,-0.0
0.0043599605560302734,60,True,-0.0
0.005522966384887695,60,True,-0.0
0.002282857894897461,60,True,-0.0
0.0039310455322265625,60,True,-0.0
0.005383014678955078,60,True,-0.0
0.035772085189819336,60,True,-0.0
0.0005459785461425781,60,True,-0.0
0.0004470348358154297,60,True,-0.0
0.0008149147033691406,60,True,-0.0
0.00041294097900390625,60,True,-0.0
0.0004391670227050781,60,True,-0.0
0.00040793418884277344,60,True,-0.0
0.00035691261291503906,60,True,-0.0
0.00035119056701660156,60,True,-0.0
0.0010619163513183594,60,True,-0.0
0.0018849372863769531,60,True,-0.0
0.003667116165161133,60,True,-0.0
0.0032129287719726562,60,True,-0.0
0.0037078857421875,60,True,-0.0
0.004702091217041016,60,True,-0.0
0.007357120513916016,60,True,-0.0
0.022812843322753906,60,True,-0.0
0.0006871223449707031,60,True,-0.0
0.0012979507446289062,60,True,-0.0
0.0011239051818847656,60,True,-0.0
0.0003781318664550781,60,True,-0.0
0.0005309581756591797,60,True,-0.0
0.00046706199645996094,60,True,-0.0
0.0006248950958251953,60,True,-0.0
0.006391048431396484,60,True,-0.0
0.0013408660888671875,60,True,-0.0
0.0038170814514160156,60,True,-0.0
0.00444793701171875,60,True,-0.0
0.004140138626098633,60,True,-0.0
0.004113912582397461,60,True,-0.0
0.002941131591796875,60,True,-0.0
0.003818035125732422,60,True,-0.0
0.01791095733642578,60,True,-0.0
0.0006220340728759766,60,True,-0.0
0.0005497932434082031,60,True,-0.0
0.0005221366882324219,60,True,-0.0
0.0008759498596191406,60,True,-0.0
0.003094911575317383,60,True,-0.0
0.005300045013427734,60,True,-0.0
0.0023000240325927734,60,True,-0.0
0.007149934768676758,60,True,-0.0
0.00109100341796875,60,True,-0.0
0.009804010391235352,60,True,-0.0
0.0003871917724609375,60,True,-0.0
0.0034978389739990234,60,True,-0.0
0.004970073699951172,60,True,-0.0
0.0028710365295410156,60,True,-0.0
0.00651097297668457,60,True,-0.0
0.0007920265197753906,60,True,-0.0
0.010165929794311523,60,True,-0.0
0.0005171298980712891,60,True,-0.0
0.0031778812408447266,60,True,-0.0
0.0048410892486572266,60,True,-0.0
0.0033910274505615234,60,True,-0.0
0.006199836730957031,60,True,-0.0
0.0012099742889404297,60,True,-0.0
0.006142139434814453,60,True,-0.0
0.005410909652709961,60,True,-0.0
0.0029180049896240234,60,True,-0.0
0.0029070377349853516,60,True,-0.0
0.0047299861907958984,60,True,-0.0
0.0065419673919677734,60,True,-0.0
0.0004930496215820312,60,True,-0.0
0.0031719207763671875,60,True,-0.0
0.0047969818115234375,60,True,-0.0
0.003309011459350586,60,True,-0.0
0.005360126495361328,60,True,-0.0
0.0028438568115234375,60,True,-0.0
0.0030760765075683594,60,True,-0.0
0.0040700435638427734,60,True,-0.0
0.0052449703216552734,60,True,-0.0
0.01026606559753418,60,True,-0.0
0.0005648136138916016,60,True,-0.0
0.00043511390686035156,60,True,-0.0
0.0036339759826660156,60,True,-0.0
0.004115104675292969,60,True,-0.0
0.03309893608093262,60,True,-0.0
0.0011749267578125,60,True,-0.0
0.0005769729614257812,60,True,-0.0
0.0013561248779296875,60,True,-0.0
0.0006899833679199219,60,True,-0.0
0.0005669593811035156,60,True,-0.0
0.0007429122924804688,60,True,-0.0
0.0006802082061767578,60,True,-0.0
0.0009927749633789062,60,True,-0.0
0.0004830360412597656,60,True,-0.0
0.005149126052856445,60,True,-0.0
0.003951072692871094,60,True,-0.0
0.0024819374084472656,60,True,-0.0
0.005663871765136719,60,True,-0.0
0.0039331912994384766,60,True,-0.0
0.0056078433990478516,60,True,-0.0
0.002006053924560547,60,True,-0.0
0.004333972930908203,60,True,-0.0
0.005099058151245117,60,True,-0.0
0.0034329891204833984,60,True,-0.0
0.005784034729003906,60,True,-0.0
0.0038678646087646484,60,True,-0.0
0.04669308662414551,60,True,-0.0
0.000743865966796875,60,True,-0.0
0.001148223876953125,60,True,-0.0
0.0005347728729248047,60,True,-0.0
0.0005481243133544922,60,True,-0.0
0.000453948974609375,60,True,-0.0
0.0008280277252197266,60,True,-0.0
0.0007660388946533203,60,True,-0.0
0.0004470348358154297,60,True,-0.0
0.0004930496215820312,60,True,-0.0
0.00040984153747558594,60,True,-0.0
0.00039005279541015625,60,True,-0.0
0.0011830329895019531,60,True,-0.0
0.0004968643188476562,60,True,-0.0
0.0021982192993164062,60,True,-0.0
0.006338834762573242,60,True,-0.0
0.0015060901641845703,60,True,-0.0
0.0038390159606933594,60,True,-0.0
0.004694938659667969,60,True,-0.0
0.005979061126708984,60,True,-0.0
0.0019910335540771484,60,True,-0.0
0.004369020462036133,60,True,-0.0
0.005772829055786133,60,True,-0.0
0.004027128219604492,60,True,-0.0
0.0028100013732910156,60,True,-0.0
0.003763914108276367,60,True,-0.0
0.0026531219482421875,60,True,-0.0
0.004266977310180664,60,True,-0.0
0.0035970211029052734,60,True,-0.0
0.005639791488647461,60,True,-0.0
0.003911018371582031,60,True,-0.0
0.0043261051177978516,60,True,-0.0
0.001764059066772461,60,True,-0.0
0.005795955657958984,60,True,-0.0
0.0032248497009277344,60,True,-0.0
0.0041620731353759766,60,True,-0.0
0.0034949779510498047,60,True,-0.0
0.0048639774322509766,60,True,-0.0
0.004517078399658203,60,True,-0.0
0.003320932388305664,60,True,-0.0
0.003873109817504883,60,True,-0.0
0.003556966781616211,60,True,-0.0
0.004972934722900391,60,True,-0.0
0.0029151439666748047,60,True,-0.0
0.004540920257568359,60,True,-0.0
0.005017995834350586,60,True,-0.0
0.002434968948364258,60,True,-0.0
0.003535032272338867,60,True,-0.0
0.004945993423461914,60,True,-0.0
0.0024449825286865234,60,True,-0.0
0.007513999938964844,60,True,-0.0
0.00025010108947753906,60,True,-0.0
0.003756999969482422,60,True,-0.0
0.0038568973541259766,60,True,-0.0
0.0040760040283203125,60,True,-0.0
0.003451108932495117,60,True,-0.0
0.00473785400390625,60,True,-0.0
0.003824949264526367,60,True,-0.0
0.004032135009765625,60,True,-0.0
0.004076957702636719,60,True,-0.0
0.004296064376831055,60,True,-0.0
0.004096031188964844,60,True,-0.0
0.005651950836181641,60,True,-0.0
0.0026400089263916016,60,True,-0.0
0.005800962448120117,60,True,-0.0
0.004331111907958984,60,True,-0.0
0.003306865692138672,60,True,-0.0
0.0060100555419921875,60,True,-0.0
0.003062009811401367,60,True,-0.0
0.0044519901275634766,60,True,-0.0
0.0022439956665039062,60,True,-0.0
0.004806041717529297,60,True,-0.0
0.003665924072265625,60,True,-0.0
0.0053119659423828125,60,True,-0.0
0.0024580955505371094,60,True,-0.0
0.004778861999511719,60,True,-0.0
0.002856016159057617,60,True,-0.0
0.0039370059967041016,60,True,-0.0
0.003942012786865234,60,True,-0.0
0.004868984222412109,60,True,-0.0
0.003503084182739258,60,True,-0.0
0.0034570693969726562,60,True,-0.0
0.004525899887084961,60,True,-0.0
0.0030670166015625,60,True,-0.0
0.003628969192504883,60,True,-0.0
0.003924131393432617,60,True,-0.0
0.003999948501586914,60,True,-0.0
